time,tick_secs,tick_nsecs,status,pose_0,pose_1,pose_2,pose_3,pose_4,pose_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5
2025/08/06 20:22:55.919998671,1754479375,919748629,041,-6.026082515716553,1.5032960176467896,0.0,0.0,0.0,-1.6850714683532715,1.2412500381469727,0.8728110194206238,0.0,0.0,0.0,0.3767918348312378
2025/08/06 20:22:55.950348463,1754479375,950032004,041,-6.026082515716553,1.5032960176467896,0.0,0.0,0.0,-1.6850714683532715,1.2412500381469727,0.8728110194206238,0.0,0.0,0.0,0.3767918348312378
2025/08/06 20:22:56.21968004,1754479376,21746296,041,-5.953524112701416,1.3700282573699951,0.0,0.0,0.0,-1.6473922729492188,1.2414993047714233,0.8728110194206238,0.0,0.0,0.0,0.3767933249473572
2025/08/06 20:22:56.51751254,1754479376,51162921,041,-5.953524112701416,1.3700282573699951,0.0,0.0,0.0,-1.6473922729492188,1.2414993047714233,0.8728110194206238,0.0,0.0,0.0,0.3767933249473572
2025/08/06 20:22:56.121253629,1754479376,121052379,041,-5.8759989738464355,1.2395634651184082,0.0,0.0,0.0,-1.6097129583358765,1.241740107536316,0.8728110194206238,0.0,0.0,0.0,0.376794695854187
2025/08/06 20:22:56.154337421,1754479376,153404671,041,-5.8759989738464355,1.2395634651184082,0.0,0.0,0.0,-1.6097129583358765,1.241740107536316,0.8728110194206238,0.0,0.0,0.0,0.376794695854187
2025/08/06 20:22:56.224224796,1754479376,223775713,041,-5.793615341186523,1.112087607383728,0.0,0.0,0.0,-1.572033405303955,1.2419729232788086,0.8728110194206238,0.0,0.0,0.0,0.3767959773540497
2025/08/06 20:22:56.257614129,1754479376,254934754,041,-5.793615341186523,1.112087607383728,0.0,0.0,0.0,-1.572033405303955,1.2419729232788086,0.8728110194206238,0.0,0.0,0.0,0.3767959773540497
2025/08/06 20:22:56.321816421,1754479376,321417213,041,-5.706488132476807,0.9877824783325195,0.0,0.0,0.0,-1.5343538522720337,1.242197871208191,0.8728110194206238,0.0,0.0,0.0,0.3767971992492676
2025/08/06 20:22:56.353063004,1754479376,352557129,041,-5.706488132476807,0.9877824783325195,0.0,0.0,0.0,-1.5343538522720337,1.242197871208191,0.8728110194206238,0.0,0.0,0.0,0.3767971992492676
