time,layout_data_offset,data_0,data_1,data_2,data_3
2025/08/05 16:54:25.560372595,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:25.661154845,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:25.757341012,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:25.857059720,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:25.963302178,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:26.56338678,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:26.154621553,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:26.256772345,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:26.356085054,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:26.458747179,0,30.0,30.0,30.0,30.0
2025/08/05 16:54:26.558965470,0,30.0,30.0,20.0,20.0
2025/08/05 16:54:26.661062845,0,30.0,30.0,10.0,10.0
2025/08/05 16:54:26.760547720,0,30.0,30.0,0.0,0.0
2025/08/05 16:54:26.857744387,0,30.0,30.0,-10.0,-10.0
2025/08/05 16:54:26.955079554,0,30.0,30.0,-20.0,-20.0
2025/08/05 16:54:27.58820012,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:27.156472137,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:27.257637804,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:27.359403471,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:27.456369762,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:27.557755679,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:27.658439804,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:27.758187013,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:27.861913054,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:27.961393304,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.57311804,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.154303721,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.253121929,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.358000929,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.457270930,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.556837055,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.658729013,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.755637138,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.864975221,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:28.957097763,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:29.56899930,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:29.155390388,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:29.253570847,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:29.357657847,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:29.466192263,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:29.557269263,0,30.0,30.0,-30.0,-30.0
2025/08/05 16:54:29.666652222,0,30.0,30.0,-30.0,-30.0
